,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc
1150,0.54,0.45,0.81,2.16,1.37,-0.43,1.0724737759031686
1151,0.55,0.44,0.81,2.23,1.31,-0.58,1.0734057946554976
1152,0.55,0.44,0.81,2.65,1.22,-0.64,1.0734057946554976
1153,0.54,0.44,0.82,2.8,0.79,-0.24,1.0759182125050213
1154,0.55,0.44,0.81,3.11,0.61,-0.43,1.0734057946554976
1155,0.55,0.44,0.82,3.41,0.15,0.18,1.0809717850156866
1156,0.54,0.44,0.82,3.17,0.12,-0.24,1.0759182125050213
1157,0.54,0.44,0.82,3.08,-0.12,0.0,1.0759182125050213
1158,0.55,0.44,0.81,3.32,-0.43,0.09,1.0734057946554976
1159,0.55,0.44,0.81,3.17,-0.98,0.21,1.0734057946554976
1160,0.55,0.44,0.81,3.23,-0.95,-0.06,1.0734057946554976
1161,0.55,0.44,0.8,3.35,-1.25,0.12,1.0658799181896619
1162,0.55,0.44,0.8,2.59,-1.01,-0.12,1.0658799181896619
1163,0.55,0.44,0.8,2.32,-0.79,-0.09,1.0658799181896619
1164,0.55,0.44,0.8,1.8,-0.67,-0.24,1.0658799181896619
1165,0.55,0.44,0.79,1.83,-0.43,-0.52,1.0583950113261116
1166,0.55,0.44,0.79,1.37,-0.03,-0.4,1.0583950113261116
1167,0.55,0.44,0.79,1.13,-0.09,-0.61,1.0583950113261116
1168,0.55,0.45,0.8,0.64,0.03,-0.73,1.070046727951635
1169,0.55,0.45,0.79,0.46,0.55,-0.64,1.062591172558854
1170,0.55,0.45,0.8,0.18,0.67,-0.79,1.070046727951635
1171,0.55,0.45,0.8,0.06,0.7,-0.82,1.070046727951635
1172,0.55,0.45,0.8,-0.24,0.7,-0.61,1.070046727951635
1173,0.55,0.44,0.8,-0.15,0.61,-0.61,1.0658799181896619
1174,0.55,0.44,0.8,-0.37,0.73,-0.52,1.0658799181896619
1175,0.55,0.43,0.8,-0.27,0.58,-0.55,1.0617909398747007
1176,0.55,0.43,0.81,0.03,0.7,-0.37,1.069345594277173
1177,0.55,0.43,0.81,0.4,0.43,-1.01,1.069345594277173
1178,0.55,0.43,0.8,0.52,0.46,-0.67,1.0617909398747007
1179,0.54,0.44,0.8,0.67,0.58,-0.64,1.0607544484940896
1180,0.54,0.43,0.81,0.76,0.4,-0.58,1.0642368157510809
1181,0.54,0.43,0.81,0.95,0.64,-0.43,1.0642368157510809
1182,0.54,0.43,0.81,0.95,0.55,-0.15,1.0642368157510809
1183,0.54,0.42,0.82,1.13,0.06,-0.21,1.0678951259369995
1184,0.54,0.43,0.82,1.74,-0.3,0.09,1.0718675291284832
1185,0.54,0.43,0.82,2.04,-0.88,0.15,1.0718675291284832
1186,0.54,0.43,0.82,2.2,-1.04,0.03,1.0718675291284832
1187,0.54,0.43,0.82,2.1,-1.62,0.18,1.0718675291284832
1188,0.54,0.43,0.81,1.59,-2.47,0.15,1.0642368157510809
1189,0.54,0.43,0.81,1.65,-2.74,0.09,1.0642368157510809
1190,0.54,0.43,0.81,0.85,-3.54,-0.52,1.0642368157510809
1191,0.54,0.43,0.81,0.67,-3.75,-0.76,1.0642368157510809
1192,0.55,0.43,0.81,0.49,-3.93,-1.01,1.069345594277173
1193,0.55,0.43,0.79,0.06,-3.9,-1.22,1.0542770034483349
1194,0.55,0.43,0.79,-0.24,-4.02,-1.43,1.0542770034483349
1195,0.55,0.43,0.79,-0.46,-3.26,-1.62,1.0542770034483349
1196,0.56,0.43,0.79,-0.49,-3.38,-2.2,1.0595281968876527
1197,0.56,0.43,0.78,-0.61,-2.87,-2.04,1.0520931517693668
1198,0.55,0.42,0.78,-0.27,-2.23,-2.26,1.04273678366115
1199,0.55,0.42,0.78,-0.18,-1.52,-2.5,1.04273678366115
1200,0.56,0.42,0.78,0.03,-0.82,-2.23,1.0480458005259121
1201,0.57,0.42,0.78,0.58,-0.18,-2.2,1.0534229919647664
1202,0.57,0.42,0.77,0.49,0.64,-2.41,1.0460401521930216
1203,0.57,0.42,0.78,0.85,1.74,-2.16,1.0534229919647664
1204,0.57,0.42,0.77,1.31,2.44,-1.8,1.0460401521930216
1205,0.57,0.43,0.78,1.65,2.99,-1.83,1.0574497624000867
1206,0.56,0.43,0.78,1.68,3.38,-1.62,1.0520931517693668
1207,0.55,0.44,0.79,1.59,3.29,-1.19,1.0583950113261116
1208,0.54,0.44,0.79,1.16,2.9,-1.49,1.0532331175955303
1209,0.54,0.44,0.79,0.95,2.23,-1.34,1.0532331175955303
1210,0.54,0.44,0.8,0.55,1.8,-1.34,1.0607544484940896
1211,0.54,0.44,0.8,0.0,1.28,-1.4,1.0607544484940896
1212,0.54,0.44,0.8,-0.64,0.88,-1.59,1.0607544484940896
1213,0.54,0.43,0.79,-0.4,0.4,-1.68,1.0490948479522717
1214,0.54,0.43,0.81,-0.4,0.03,-1.83,1.0642368157510809
1215,0.54,0.43,0.81,-0.52,-0.91,-1.86,1.0642368157510809
1216,0.54,0.42,0.81,-0.15,-1.25,-1.89,1.0602358228243376
1217,0.54,0.42,0.81,-0.34,-1.31,-2.04,1.0602358228243376
1218,0.55,0.41,0.81,-0.06,-1.74,-1.98,1.061461256947233
1219,0.55,0.41,0.8,0.24,-1.25,-2.07,1.0538500842150178
1220,0.55,0.41,0.8,0.37,-0.79,-1.83,1.0538500842150178
1221,0.55,0.41,0.79,0.58,-0.7,-1.77,1.046279121458514
1222,0.55,0.41,0.79,1.22,-0.21,-1.8,1.046279121458514
1223,0.55,0.4,0.79,1.77,-0.03,-1.95,1.042401074443038
1224,0.55,0.41,0.79,2.38,1.04,-2.1,1.046279121458514
1225,0.56,0.41,0.79,2.87,1.49,-2.2,1.051570254429061
1226,0.55,0.41,0.8,3.2,1.71,-2.16,1.0538500842150178
1227,0.55,0.41,0.79,3.38,2.01,-2.5,1.046279121458514
1228,0.55,0.42,0.79,3.63,2.01,-2.62,1.05023806824929
1229,0.54,0.42,0.8,3.84,1.98,-2.77,1.0526157893552615
1230,0.54,0.43,0.8,3.63,1.46,-2.53,1.0566456359631644
1231,0.54,0.43,0.8,3.41,1.25,-2.59,1.0566456359631644
1232,0.55,0.43,0.8,3.41,0.88,-2.56,1.0617909398747007
1233,0.54,0.44,0.79,3.17,0.76,-3.11,1.0532331175955303
1234,0.55,0.44,0.8,2.44,0.34,-3.41,1.0658799181896619
1235,0.55,0.45,0.8,2.07,0.09,-3.96,1.070046727951635
1236,0.55,0.45,0.8,1.1,-0.12,-4.15,1.070046727951635
1237,0.55,0.45,0.8,0.49,-0.12,-4.18,1.070046727951635
1238,0.55,0.45,0.79,-0.4,0.52,-4.33,1.062591172558854
1239,0.55,0.46,0.79,-1.16,0.49,-4.51,1.0668645649753299
1240,0.56,0.46,0.79,-1.49,0.88,-4.48,1.0720541031123383
1241,0.55,0.45,0.79,-2.07,1.22,-4.51,1.062591172558854
1242,0.55,0.45,0.79,-2.29,1.74,-4.94,1.062591172558854
1243,0.55,0.45,0.8,-1.92,1.89,-5.0,1.070046727951635
1244,0.55,0.46,0.8,-2.16,2.01,-4.91,1.074290463515338
1245,0.54,0.46,0.81,-2.01,1.65,-4.85,1.0767079455451234
1246,0.54,0.46,0.81,-1.95,1.52,-4.3,1.0767079455451234
1247,0.53,0.46,0.81,-2.16,1.25,-3.75,1.0717275773255068
1248,0.53,0.46,0.82,-1.28,1.19,-2.87,1.0793053321465618
1249,0.53,0.45,0.82,-1.01,0.64,-2.74,1.0750813922675808
1250,0.53,0.44,0.82,-0.52,0.79,-2.32,1.0709341716464182
1251,0.53,0.44,0.82,0.21,0.55,-1.8,1.0709341716464182
1252,0.53,0.44,0.82,1.31,0.37,-1.65,1.0709341716464182
1253,0.53,0.44,0.82,1.89,0.06,-1.37,1.0709341716464182
1254,0.53,0.44,0.82,2.8,-0.09,-1.01,1.0709341716464182
1255,0.53,0.44,0.82,2.99,-0.21,-0.85,1.0709341716464182
1256,0.53,0.44,0.83,3.32,-0.43,-0.09,1.0786102168995062
1257,0.53,0.44,0.82,4.02,-0.49,0.09,1.0709341716464182
1258,0.53,0.44,0.82,4.51,-0.91,0.49,1.0709341716464182
1259,0.54,0.44,0.82,4.73,-0.67,0.73,1.0759182125050213
1260,0.54,0.43,0.82,5.3,-0.76,0.4,1.0718675291284832
1261,0.54,0.44,0.81,5.58,-0.91,0.64,1.0683164325236227
1262,0.54,0.44,0.81,5.76,-0.64,0.43,1.0683164325236227
1263,0.55,0.44,0.81,5.52,-1.01,-0.03,1.0734057946554976
1264,0.54,0.44,0.81,5.46,-0.98,0.15,1.0683164325236227
1265,0.55,0.43,0.8,5.03,-1.28,0.09,1.0617909398747007
1266,0.55,0.44,0.8,4.24,-1.04,-0.52,1.0658799181896619
1267,0.55,0.44,0.79,3.63,-1.13,-0.49,1.0583950113261116
1268,0.56,0.43,0.8,2.9,-1.16,-1.22,1.0670051546267245
1269,0.55,0.44,0.79,2.44,-1.19,-1.13,1.0583950113261116
1270,0.55,0.43,0.79,1.49,-0.95,-1.95,1.0542770034483349
1271,0.56,0.44,0.8,0.67,-0.34,-2.2,1.071074227119671
1272,0.56,0.44,0.79,0.09,-0.12,-3.17,1.0636258740741502
1273,0.55,0.44,0.79,-0.7,-0.03,-2.96,1.0583950113261116
1274,0.55,0.43,0.8,-1.25,0.55,-2.96,1.0617909398747007
1275,0.55,0.44,0.8,-1.55,0.91,-3.26,1.0658799181896619
1276,0.55,0.44,0.79,-1.71,1.22,-3.57,1.0583950113261116
1277,0.55,0.44,0.8,-1.52,1.49,-3.45,1.0658799181896619
1278,0.55,0.43,0.8,-1.31,1.77,-3.51,1.0617909398747007
1279,0.54,0.43,0.8,-0.95,1.95,-2.96,1.0566456359631644
1280,0.54,0.43,0.8,-0.09,1.89,-2.32,1.0566456359631644
1281,0.54,0.43,0.81,0.67,2.01,-1.71,1.0642368157510809
1282,0.53,0.42,0.81,1.37,1.37,-1.31,1.0551777101512334
1283,0.52,0.43,0.81,2.32,1.07,-1.28,1.054229576515476
1284,0.54,0.43,0.81,2.93,0.64,-0.91,1.0642368157510809
1285,0.54,0.43,0.81,3.78,0.61,-0.7,1.0642368157510809
1286,0.54,0.43,0.81,4.85,0.49,-0.06,1.0642368157510809
1287,0.54,0.43,0.81,4.91,0.55,-0.34,1.0642368157510809
1288,0.54,0.43,0.81,4.91,0.67,0.0,1.0642368157510809
1289,0.54,0.45,0.81,4.82,0.43,0.15,1.0724737759031686
1290,0.54,0.45,0.8,4.24,0.21,0.34,1.0649413129370089
1291,0.53,0.45,0.8,3.54,0.21,0.21,1.0599056561788884
1292,0.55,0.45,0.8,2.93,0.03,-0.37,1.070046727951635
1293,0.55,0.45,0.79,2.01,0.18,-0.55,1.062591172558854
1294,0.55,0.45,0.8,1.04,0.4,-0.79,1.070046727951635
1295,0.55,0.44,0.79,0.3,0.4,-1.46,1.0583950113261116
1296,0.55,0.45,0.8,-0.46,0.09,-1.77,1.070046727951635
1297,0.55,0.44,0.8,-1.22,0.27,-1.92,1.0658799181896619
1298,0.56,0.45,0.81,-1.07,0.37,-2.41,1.0826818553942799
1299,0.54,0.44,0.81,-1.65,0.27,-2.41,1.0683164325236227
1300,0.54,0.44,0.81,-1.65,0.15,-2.07,1.0683164325236227
1301,0.54,0.44,0.81,-1.25,0.0,-1.86,1.0683164325236227
1302,0.54,0.44,0.81,-1.07,-0.09,-1.77,1.0683164325236227
1303,0.54,0.43,0.81,-0.37,-0.03,-1.8,1.0642368157510809
1304,0.54,0.44,0.81,-0.06,0.0,-1.59,1.0683164325236227
1305,0.54,0.44,0.81,0.43,0.52,-1.22,1.0683164325236227
1306,0.54,0.44,0.81,0.76,0.15,-0.95,1.0683164325236227
1307,0.54,0.44,0.81,1.28,0.27,-0.46,1.0683164325236227
1308,0.53,0.45,0.82,1.52,-0.09,0.0,1.0750813922675808
1309,0.53,0.45,0.81,1.46,-0.37,0.09,1.0674736530706508
1310,0.53,0.44,0.81,1.43,-0.7,0.43,1.0632967600815872
1311,0.54,0.44,0.82,1.28,-1.07,0.43,1.0759182125050213
1312,0.54,0.43,0.81,1.74,-1.13,0.49,1.0642368157510809
1313,0.54,0.43,0.81,1.98,-1.34,0.49,1.0642368157510809
1314,0.54,0.43,0.82,2.65,-1.65,0.58,1.0718675291284832
1315,0.54,0.43,0.81,2.93,-1.59,0.43,1.0642368157510809
1316,0.54,0.43,0.82,3.08,-1.8,0.06,1.0718675291284832
1317,0.54,0.44,0.81,3.11,-1.68,0.34,1.0683164325236227
1318,0.54,0.43,0.81,3.51,-1.8,0.64,1.0642368157510809
1319,0.54,0.42,0.81,3.9,-1.55,0.67,1.0602358228243376
1320,0.55,0.43,0.8,3.87,-1.62,0.82,1.0617909398747007
1321,0.55,0.43,0.79,3.9,-1.34,0.64,1.0542770034483349
1322,0.55,0.43,0.8,3.93,-1.74,0.37,1.0617909398747007
1323,0.54,0.44,0.79,3.66,-1.28,0.12,1.0532331175955303
1324,0.54,0.44,0.79,3.14,-1.28,-0.15,1.0532331175955303
1325,0.54,0.44,0.79,2.53,-1.59,-0.34,1.0532331175955303
1326,0.54,0.45,0.79,1.65,-1.59,-0.37,1.057449762400087
1327,0.54,0.45,0.79,1.01,-1.65,-0.79,1.057449762400087
1328,0.54,0.44,0.8,0.58,-1.77,-0.95,1.0607544484940896
1329,0.54,0.44,0.79,0.09,-1.65,-1.1,1.0532331175955303
1330,0.54,0.44,0.79,-0.27,-1.62,-1.65,1.0532331175955303
1331,0.54,0.43,0.8,-0.37,-1.59,-1.59,1.0566456359631644
1332,0.54,0.43,0.8,-0.09,-1.31,-1.1,1.0566456359631644
1333,0.54,0.43,0.8,0.37,-1.25,-1.1,1.0566456359631644
1334,0.54,0.43,0.81,0.55,-1.34,-0.91,1.0642368157510809
1335,0.54,0.42,0.81,1.34,-1.37,-1.01,1.0602358228243376
1336,0.53,0.43,0.8,1.74,-1.34,-0.95,1.051570254429061
1337,0.53,0.42,0.81,2.16,-1.4,-0.18,1.0551777101512334
1338,0.53,0.41,0.8,2.65,-1.92,-0.61,1.0435516278555652
1339,0.53,0.41,0.8,3.48,-2.01,-0.37,1.0435516278555652
1340,0.54,0.41,0.81,4.39,-2.13,0.09,1.0563143471523995
1341,0.54,0.4,0.8,5.3,-1.98,-0.24,1.0447966309287182
1342,0.54,0.41,0.8,6.1,-1.77,-0.27,1.048665819029113
1343,0.54,0.42,0.79,6.1,-1.77,-0.46,1.0450358845513392
1344,0.54,0.42,0.79,6.01,-1.74,-0.76,1.0450358845513392
1345,0.54,0.43,0.79,5.95,-1.43,-1.04,1.0490948479522717
1346,0.54,0.43,0.79,5.12,-1.34,-1.28,1.0490948479522717
1347,0.54,0.44,0.79,4.09,-1.43,-1.16,1.0532331175955303
1348,0.54,0.44,0.79,3.29,-1.31,-1.52,1.0532331175955303
1349,0.54,0.43,0.78,2.74,-1.49,-1.98,1.0415853301578322
1350,0.55,0.43,0.78,2.1,-1.74,-2.23,1.0468046618161384
1351,0.55,0.43,0.79,1.43,-1.49,-3.11,1.0542770034483349
1352,0.55,0.43,0.78,0.85,-1.52,-3.29,1.0468046618161384
1353,0.55,0.43,0.79,0.34,-0.91,-3.26,1.0542770034483349
1354,0.54,0.43,0.79,0.3,-0.7,-3.66,1.0490948479522717
1355,0.54,0.43,0.79,0.15,-0.67,-3.63,1.0490948479522717
1356,0.54,0.42,0.8,0.46,-0.88,-3.32,1.0526157893552615
1357,0.54,0.42,0.8,0.79,-1.07,-3.72,1.0526157893552615
1358,0.55,0.42,0.8,1.31,-1.07,-3.78,1.0577806956075537
1359,0.55,0.42,0.81,2.32,-0.46,-3.41,1.065363787633126
1360,0.55,0.42,0.81,3.02,-0.55,-3.57,1.065363787633126
1361,0.54,0.42,0.8,3.45,-0.52,-3.54,1.0526157893552615
1362,0.54,0.43,0.81,4.24,-0.18,-3.48,1.0642368157510809
1363,0.54,0.43,0.81,4.36,-0.03,-2.84,1.0642368157510809
1364,0.54,0.43,0.8,4.36,0.24,-3.14,1.0566456359631644
1365,0.54,0.44,0.81,4.39,0.18,-2.65,1.0683164325236227
1366,0.54,0.43,0.8,4.33,0.37,-2.29,1.0566456359631644
1367,0.54,0.43,0.79,3.99,0.15,-2.47,1.0490948479522717
1368,0.55,0.43,0.8,3.96,0.52,-2.96,1.0617909398747007
1369,0.54,0.44,0.8,3.45,0.03,-3.23,1.0607544484940896
1370,0.54,0.44,0.81,3.14,-0.09,-3.87,1.0683164325236227
1371,0.54,0.43,0.8,2.99,-0.24,-3.99,1.0566456359631644
1372,0.54,0.44,0.8,2.26,-0.18,-4.18,1.0607544484940896
1373,0.54,0.44,0.79,1.52,-0.18,-4.12,1.0532331175955303
1374,0.54,0.43,0.81,1.49,-0.4,-4.21,1.0642368157510809
1375,0.54,0.44,0.8,1.43,-0.55,-4.33,1.0607544484940896
1376,0.55,0.43,0.81,1.4,-0.55,-4.33,1.069345594277173
1377,0.54,0.42,0.8,2.04,-0.61,-4.48,1.0526157893552615
1378,0.55,0.42,0.81,2.44,-0.88,-4.57,1.065363787633126
1379,0.54,0.43,0.81,3.17,-0.82,-4.6,1.0642368157510809
1380,0.55,0.44,0.81,3.63,-0.95,-4.33,1.0734057946554976
1381,0.54,0.44,0.8,4.02,-1.04,-4.02,1.0607544484940896
1382,0.54,0.45,0.81,3.93,-1.19,-3.93,1.0724737759031686
1383,0.54,0.45,0.81,4.24,-1.31,-4.09,1.0724737759031686
1384,0.55,0.45,0.8,3.6,-1.25,-4.02,1.070046727951635
1385,0.55,0.45,0.8,3.41,-1.28,-3.93,1.070046727951635
1386,0.55,0.46,0.8,2.99,-0.88,-3.81,1.074290463515338
1387,0.55,0.46,0.79,2.93,-1.04,-3.87,1.0668645649753299
1388,0.55,0.46,0.79,2.44,-0.61,-3.72,1.0668645649753299
1389,0.55,0.46,0.8,2.41,-0.49,-3.26,1.074290463515338
1390,0.55,0.46,0.81,2.41,-0.67,-2.74,1.0817578287213827
1391,0.55,0.45,0.8,2.38,-0.58,-2.77,1.070046727951635
1392,0.55,0.45,0.8,2.53,-0.21,-2.29,1.070046727951635
1393,0.56,0.45,0.8,2.56,-0.37,-2.53,1.0752209075348191
1394,0.55,0.45,0.8,2.77,-0.12,-2.35,1.070046727951635
1395,0.56,0.45,0.8,2.87,0.06,-2.23,1.0752209075348191
1396,0.56,0.44,0.8,3.23,-0.09,-2.01,1.071074227119671
1397,0.56,0.44,0.8,3.57,-0.49,-2.29,1.071074227119671
1398,0.55,0.45,0.8,3.63,-0.12,-2.32,1.070046727951635
1399,0.55,0.45,0.8,3.54,-0.61,-2.41,1.070046727951635
1400,0.55,0.46,0.79,2.99,-0.52,-2.44,1.0668645649753299
1401,0.55,0.46,0.8,2.74,-0.79,-2.62,1.074290463515338
1402,0.55,0.46,0.8,2.53,-0.61,-2.1,1.074290463515338
1403,0.55,0.45,0.8,2.04,-0.49,-2.26,1.070046727951635
1404,0.55,0.45,0.79,1.83,-0.61,-1.68,1.062591172558854
1405,0.55,0.45,0.8,1.92,-0.34,-1.8,1.070046727951635
1406,0.55,0.45,0.8,2.32,-0.61,-1.59,1.070046727951635
1407,0.56,0.44,0.8,2.56,-0.43,-1.43,1.071074227119671
1408,0.56,0.44,0.8,2.84,-0.15,-1.1,1.071074227119671
1409,0.55,0.43,0.81,3.57,-0.18,-0.85,1.069345594277173
1410,0.55,0.43,0.81,3.99,-0.15,-0.67,1.069345594277173
1411,0.55,0.43,0.8,4.39,0.06,-0.61,1.0617909398747007
1412,0.55,0.43,0.8,4.6,0.03,-0.12,1.0617909398747007
1413,0.53,0.42,0.81,5.37,-0.12,-0.18,1.0551777101512334
1414,0.53,0.43,0.81,5.34,-0.15,-0.27,1.059197809665409
1415,0.55,0.43,0.81,5.61,-0.3,-0.37,1.069345594277173
1416,0.54,0.43,0.8,5.21,-0.55,-0.7,1.0566456359631644
1417,0.55,0.44,0.8,5.06,-0.64,-1.07,1.0658799181896619
1418,0.55,0.44,0.79,4.39,-0.55,-0.82,1.0583950113261116
1419,0.55,0.44,0.79,3.72,-0.37,-1.34,1.0583950113261116
1420,0.56,0.43,0.8,2.87,-0.4,-1.71,1.0670051546267245
1421,0.55,0.44,0.79,2.59,-0.52,-1.74,1.0583950113261116
1422,0.55,0.43,0.8,1.98,-0.43,-2.16,1.0617909398747007
1423,0.56,0.43,0.79,1.28,-0.27,-2.23,1.0595281968876527
1424,0.56,0.43,0.79,1.37,0.09,-2.62,1.0595281968876527
1425,0.56,0.43,0.79,1.34,0.09,-3.14,1.0595281968876527
1426,0.55,0.43,0.79,1.37,0.58,-3.26,1.0542770034483349
1427,0.55,0.43,0.8,1.55,0.55,-3.26,1.0617909398747007
1428,0.55,0.43,0.8,1.89,0.49,-2.99,1.0617909398747007
1429,0.55,0.43,0.8,2.26,0.49,-2.44,1.0617909398747007
1430,0.55,0.43,0.8,2.56,0.4,-2.29,1.0617909398747007
1431,0.55,0.44,0.8,3.05,0.21,-2.04,1.0658799181896619
1432,0.55,0.44,0.8,3.35,0.15,-2.23,1.0658799181896619
1433,0.54,0.44,0.8,3.75,-0.52,-2.01,1.0607544484940896
1434,0.54,0.44,0.8,3.51,-0.61,-2.16,1.0607544484940896
1435,0.55,0.45,0.8,3.54,-0.79,-2.1,1.070046727951635
1436,0.55,0.45,0.79,3.69,-1.25,-1.55,1.062591172558854
1437,0.55,0.45,0.8,3.23,-1.22,-1.8,1.070046727951635
1438,0.55,0.45,0.79,3.6,-1.22,-1.68,1.062591172558854
1439,0.55,0.45,0.79,3.69,-0.76,-1.83,1.062591172558854
1440,0.55,0.45,0.79,3.41,-0.18,-1.86,1.062591172558854
1441,0.55,0.45,0.79,3.54,0.34,-1.8,1.062591172558854
1442,0.55,0.45,0.79,3.81,0.79,-1.46,1.062591172558854
1443,0.55,0.46,0.79,3.11,0.88,-1.46,1.0668645649753299
1444,0.55,0.45,0.79,3.11,1.8,-1.49,1.062591172558854
1445,0.54,0.45,0.79,2.9,1.89,-1.34,1.057449762400087
1446,0.55,0.45,0.8,2.84,2.2,-1.4,1.070046727951635
1447,0.54,0.45,0.8,2.93,2.32,-1.43,1.0649413129370089
1448,0.54,0.45,0.8,2.84,2.29,-1.28,1.0649413129370089
1449,0.53,0.45,0.81,2.65,1.95,-1.25,1.0674736530706508
1450,0.54,0.44,0.8,2.04,1.74,-1.65,1.0607544484940896
1451,0.54,0.44,0.81,2.2,1.37,-1.28,1.0683164325236227
1452,0.53,0.44,0.81,2.16,0.82,-1.13,1.0632967600815872
1453,0.54,0.44,0.82,1.98,0.61,-1.74,1.0759182125050213
1454,0.54,0.44,0.81,1.52,0.06,-1.68,1.0683164325236227
1455,0.53,0.43,0.81,1.43,-0.67,-1.77,1.059197809665409
1456,0.54,0.43,0.82,1.62,-0.7,-2.1,1.0718675291284832
1457,0.54,0.44,0.81,1.95,-0.95,-2.04,1.0683164325236227
1458,0.54,0.43,0.82,2.32,-1.13,-2.44,1.0718675291284832
1459,0.54,0.43,0.81,2.47,-1.65,-2.23,1.0642368157510809
1460,0.54,0.44,0.81,2.71,-1.31,-2.44,1.0683164325236227
1461,0.54,0.44,0.82,2.9,-1.46,-2.16,1.0759182125050213
1462,0.55,0.45,0.81,2.8,-1.16,-2.13,1.0775435026020992
1463,0.54,0.45,0.81,3.02,-0.91,-1.86,1.0724737759031686
1464,0.55,0.44,0.81,3.29,-0.58,-1.13,1.0734057946554976
1465,0.55,0.44,0.81,3.84,-0.06,-0.79,1.0734057946554976
1466,0.55,0.44,0.8,4.27,0.49,-0.76,1.0658799181896619
1467,0.55,0.44,0.8,4.57,0.21,-0.61,1.0658799181896619
1468,0.54,0.44,0.81,4.91,0.0,-0.49,1.0683164325236227
1469,0.54,0.45,0.8,4.42,-0.64,-0.76,1.0649413129370089
1470,0.54,0.45,0.79,4.42,-0.43,-0.43,1.057449762400087
1471,0.55,0.45,0.8,3.99,-0.7,-1.01,1.070046727951635
1472,0.55,0.45,0.79,3.48,-0.76,-1.19,1.062591172558854
1473,0.55,0.46,0.78,2.93,-0.95,-1.31,1.0594810050208545
1474,0.55,0.46,0.78,2.32,-0.34,-1.46,1.0594810050208545
1475,0.55,0.46,0.79,1.16,-0.15,-1.28,1.0668645649753299
1476,0.55,0.46,0.79,0.64,-0.12,-1.59,1.0668645649753299
1477,0.55,0.46,0.79,0.24,-0.24,-1.65,1.0668645649753299
1478,0.55,0.45,0.79,-0.12,0.03,-1.95,1.062591172558854
1479,0.54,0.45,0.79,-0.27,-0.09,-1.8,1.057449762400087
1480,0.54,0.45,0.79,-0.43,-0.34,-1.89,1.057449762400087
1481,0.54,0.44,0.8,0.15,-0.67,-1.95,1.0607544484940896
1482,0.54,0.44,0.8,0.27,-0.46,-1.74,1.0607544484940896
1483,0.54,0.44,0.8,1.22,-0.82,-1.22,1.0607544484940896
1484,0.54,0.44,0.8,1.68,-0.95,-0.88,1.0607544484940896
1485,0.54,0.43,0.8,2.87,-0.85,-0.49,1.0566456359631644
1486,0.55,0.43,0.79,3.6,-0.58,-0.43,1.0542770034483349
1487,0.54,0.44,0.8,4.21,-0.7,-0.15,1.0607544484940896
1488,0.54,0.44,0.8,4.51,-0.67,-0.18,1.0607544484940896
1489,0.54,0.44,0.79,4.82,-0.88,-0.21,1.0532331175955303
1490,0.55,0.45,0.79,4.76,-0.73,0.03,1.062591172558854
1491,0.55,0.45,0.79,4.6,-0.67,-0.18,1.062591172558854
1492,0.55,0.45,0.79,4.36,-0.73,-0.64,1.062591172558854
1493,0.55,0.48,0.78,7.44,-2.44,-2.2,1.0683164325236227
1494,0.54,0.42,0.79,3.96,-1.34,-1.1,1.0450358845513392
1495,0.55,0.44,0.78,3.75,-1.01,-1.19,1.050951949424901
1496,0.56,0.44,0.78,3.32,-0.12,-1.13,1.0562196741208716
1497,0.56,0.44,0.79,2.99,0.18,-2.04,1.0636258740741502
1498,0.56,0.45,0.78,2.35,0.37,-2.13,1.0604244433244643
